Entry	Entry name
P57780	ACTN4_MOUSE
Q61288	ACVL1_MOUSE
Q8C0I1	ADAS_MOUSE
Q91XE4	ACY3_MOUSE
Q9R1V4	ADA11_MOUSE
Q9Z0F8	ADA17_MOUSE
Q91WC3	ACSL6_MOUSE
P04756	ACHA_MOUSE
Q8R4G9	ACHA3_MOUSE
Q8BMN3	ACHB3_MOUSE
Q9ERZ3	ACM3_MOUSE
Q8VHQ9	ACO11_MOUSE
Q99KS6	ADPRM_MOUSE
Q9CQF6	ADPPT_MOUSE
Q60813	ADM1A_MOUSE
Q8R534	ADM1B_MOUSE
P54923	ADPRH_MOUSE
Q8K370	ACD10_MOUSE
Q5EE38	ACD_MOUSE
Q80XL6	ACD11_MOUSE
P49582	ACHA7_MOUSE
D0G895	ACE3_MOUSE
P02716	ACHD_MOUSE
Q920H4	ACM5_MOUSE
Q924I3	ACKR4_MOUSE
Q3V140	ACRBP_MOUSE
Q99NB1	ACS2L_MOUSE
Q9JI91	ACTN2_MOUSE
Q9QYY9	ADH4_MOUSE
Q8BZI0	AF1L1_MOUSE
Q9ERZ4	ACM2_MOUSE
Q8BGG9	ACNT2_MOUSE
Q9QXG4	ACSA_MOUSE
Q9R160	ADA24_MOUSE
P56376	ACYP1_MOUSE
O35674	ADA19_MOUSE
P25962	ADRB3_MOUSE
P00329	ADH1_MOUSE
P97783	AF1Q_MOUSE
P34971	ADRB1_MOUSE
A2AM29	AF9_MOUSE
P70170	ABCC9_MOUSE
P00520	ABL1_MOUSE
Q9Z1Q2	ABHGA_MOUSE
Q80YU0	ABHGB_MOUSE
Q9D099	ACER3_MOUSE
Q9R0H0	ACOX1_MOUSE
Q8BXF8	ACTT3_MOUSE
Q9D0L4	ADCK1_MOUSE
Q9JLN6	ADA28_MOUSE
Q8BM81	ADCL4_MOUSE
Q01338	ADA2A_MOUSE
Q8VCR7	ABHEB_MOUSE
Q8BPZ8	ABRX1_MOUSE
Q61102	ABCB7_MOUSE
Q8K2H4	ACAP1_MOUSE
Q8JZN5	ACAD9_MOUSE
Q9CQJ0	ACO15_MOUSE
Q99MR0	ACL6B_MOUSE
Q9QYR7	ACOT3_MOUSE
Q32MW3	ACO10_MOUSE
Q99JW2	ACY1_MOUSE
Q99KI0	ACON_MOUSE
Q8BWN8	ACOT4_MOUSE
P63268	ACTH_MOUSE
P23578	ACRO_MOUSE
Q05910	ADAM8_MOUSE
P41216	ACSL1_MOUSE
P97490	ADCY8_MOUSE
P03958	ADA_MOUSE
Q8R2Z0	ADIPL_MOUSE
Q01337	ADA2C_MOUSE
Q9R0X2	ADEC1_MOUSE
Q60604	ADSV_MOUSE
Q640N1	AEBP1_MOUSE
Q9Z248	AEBP2_MOUSE
O55112	AFF2_MOUSE
Q80YS6	AFAP1_MOUSE
Q9CQV8	1433B_MOUSE
Q6PD28	2A5B_MOUSE
Q64264	5HT1A_MOUSE
P07361	A1AG2_MOUSE
P51912	AAAT_MOUSE
P05201	AATC_MOUSE
Q2XU92	ACBG2_MOUSE
Q6ZQK5	ACAP2_MOUSE
Q7TPR4	ACTN1_MOUSE
Q61072	ADAM9_MOUSE
Q9R159	ADA25_MOUSE
Q14DH7	ACSS3_MOUSE
Q8K410	ADA32_MOUSE
Q8JZR0	ACSL5_MOUSE
Q8R400	ADIG_MOUSE
P55264	ADK_MOUSE
Q923X1	AGRL4_MOUSE
Q6PAL7	AHDC1_MOUSE
Q8CJF9	AGO3_MOUSE
B7ZCC9	AGRG4_MOUSE
O88312	AGR2_MOUSE
O35945	AL1A7_MOUSE
Q3TZM9	ALG11_MOUSE
J3QPP8	ALKL1_MOUSE
P24549	AL1A1_MOUSE
P97717	ADA1B_MOUSE
Q01341	ADCY6_MOUSE
Q9R158	AD26A_MOUSE
O35598	ADA10_MOUSE
Q9JHI2	ADAT1_MOUSE
O88444	ADCY1_MOUSE
P51830	ADCY9_MOUSE
F8VQ03	ADAM3_MOUSE
P97718	ADA1A_MOUSE
P48962	ADT1_MOUSE
Q9QYB5	ADDG_MOUSE
Q8CJG1	AGO1_MOUSE
O54826	AF10_MOUSE
Q8VHH5	AGAP3_MOUSE
Q8N9S3	AHSA2_MOUSE
Q91VJ1	AIM2_MOUSE
Q8C4G9	AGRA1_MOUSE
Q6F3F9	AGRG6_MOUSE
Q9DCJ7	AKIP_MOUSE
Q8K009	AL1L2_MOUSE
Q8CG27	ACTL9_MOUSE
Q9R1V6	ADA22_MOUSE
Q8C0T9	ADCYA_MOUSE
Q7TNK8	ADM2_MOUSE
P51569	AGAL_MOUSE
Q58Y75	AGRF3_MOUSE
Q80T32	AGRD1_MOUSE
Q7TT36	AGRA3_MOUSE
Q9DBF1	AL7A1_MOUSE
Q70FJ1	AKAP9_MOUSE
P97714	ADA1D_MOUSE
Q8K348	ACV1C_MOUSE
Q9R1V7	ADA23_MOUSE
Q6NSR3	ADCK2_MOUSE
Q811Q4	ADA29_MOUSE
Q923W9	ADA33_MOUSE
P51829	ADCY7_MOUSE
Q8VCW8	ACSF2_MOUSE
P30545	ADA2B_MOUSE
Q5DTU0	AF1L2_MOUSE
Q9JKV1	ADRM1_MOUSE
Q3V132	ADT4_MOUSE
Q9ESC8	AFF4_MOUSE
G5E8Q8	AGRF5_MOUSE
Q8K209	AGRG1_MOUSE
Q8BUE4	AIFM2_MOUSE
P30561	AHR_MOUSE
Q8JZZ7	AGRL2_MOUSE
Q60994	ADIPO_MOUSE
P97297	ADML_MOUSE
Q8VEC3	AGRF1_MOUSE
E9Q4J9	AGRF2_MOUSE
Q3UEG6	AGT2_MOUSE
Q91ZV8	AGRA2_MOUSE
Q3TY86	AIFM3_MOUSE
Q9D8B1	AIG1_MOUSE
Q3U1U7	AHRR_MOUSE
P46660	AINX_MOUSE
O54931	AKAP2_MOUSE
P31230	AIMP1_MOUSE
A2ALI5	AJAP1_MOUSE
Q924K1	AIPL1_MOUSE
Q8BH00	AL8A1_MOUSE
Q8VDB2	ALG12_MOUSE
Q8BS35	ALKMO_MOUSE
Q8CHC8	ADNP2_MOUSE
G3UZ78	ADGB_MOUSE
Q6PDY2	AEDO_MOUSE
A2AJA7	AEGP_MOUSE
Q8C4Q6	AIDA_MOUSE
Q8R4S5	AHR_MUSMM
P05063	ALDOC_MOUSE
Q9Z0E3	AIRE_MOUSE
Q8VCX1	AK1D1_MOUSE
Q7TN79	AKA7G_MOUSE
P45377	ALD2_MOUSE
Q80UG6	ALKL2_MOUSE
P97793	ALK_MOUSE
Q9JJW6	ALRF2_MOUSE
O35936	ALOX8_MOUSE
Q8C8B0	ALX1_MOUSE
O35137	ALX4_MOUSE
Q8CCJ4	AMER2_MOUSE
Q9R049	AMFR_MOUSE
Q8R5C5	ACTY_MOUSE
Q9JI76	ADA21_MOUSE
Q8BGA8	ACSM5_MOUSE
Q80V03	ADCK5_MOUSE
A2A7Z8	ADCL3_MOUSE
Q61824	ADA12_MOUSE
Q9D5P4	ADAD2_MOUSE
Q80SY6	ADAL_MOUSE
Q64437	ADH7_MOUSE
Q8VC66	ADIP_MOUSE
Q3UHD9	AGAP2_MOUSE
Q8K2K6	AGFG1_MOUSE
Q8R3W7	AGR3_MOUSE
Q60662	AKAP4_MOUSE
Q8R010	AIMP2_MOUSE
D3YVF0	AKAP5_MOUSE
Q99LF1	AKIR1_MOUSE
Q9Z2N8	ACL6A_MOUSE
Q80WC9	ACSF4_MOUSE
P68033	ACTC_MOUSE
Q9D9J3	ACTT1_MOUSE
Q9D9L5	ACTT2_MOUSE
Q5SUE7	ADAD1_MOUSE
Q6PAT0	ADAT3_MOUSE
Q80TL1	ADCY2_MOUSE
Q8VHH7	ADCY3_MOUSE
P46656	ADX_MOUSE
Q8VDL4	ADPGK_MOUSE
P51827	AFF3_MOUSE
Q80WC7	AGFG2_MOUSE
P32211	ACM4_MOUSE
A2AKK5	ACNT1_MOUSE
Q9QXD1	ACOX2_MOUSE
O08707	ACKR2_MOUSE
Q91VA0	ACSM1_MOUSE
O35227	ADAM7_MOUSE
Q91WF3	ADCY4_MOUSE
P84309	ADCY5_MOUSE
Q9Z103	ADNP_MOUSE
Q9QYB8	ADDB_MOUSE
Q61578	ADRO_MOUSE
Q91ZE5	AGRE4_MOUSE
O89020	AFAM_MOUSE
Q80WT5	AFTIN_MOUSE
Q9Z0X1	AIFM1_MOUSE
P29755	AGTRB_MOUSE
Q9QUI6	ACKR1_MOUSE
Q3URE1	ACSF3_MOUSE
P60710	ACTB_MOUSE
P62737	ACTA_MOUSE
P63260	ACTG_MOUSE
O88990	ACTN3_MOUSE
P61164	ACTZ_MOUSE
Q8R3P0	ACY2_MOUSE
Q9CZW4	ACSL3_MOUSE
Q60718	ADAM2_MOUSE
Q9R157	ADA18_MOUSE
P28474	ADHX_MOUSE
Q8BXK8	AGAP1_MOUSE
Q8C138	ADTRP_MOUSE
Q3UMC0	AFG2H_MOUSE
Q8CJ12	AGRG2_MOUSE
Q8CJF8	AGO4_MOUSE
Q5F2F2	ABH15_MOUSE
E9PX95	ABCAH_MOUSE
Q99JW1	AB17A_MOUSE
Q3THG9	AASD1_MOUSE
Q497M3	ABEC4_MOUSE
Q7TQI7	ABTB2_MOUSE
O89016	ABCD4_MOUSE
Q99PU5	ACBG1_MOUSE
Q8CBW3	ABI1_MOUSE
Q9CXJ4	ABCB8_MOUSE
Q07417	ACADS_MOUSE
Q6PE15	ABHDA_MOUSE
Q99J27	ACATN_MOUSE
P09470	ACE_MOUSE
Q8R493	ACHB4_MOUSE
O54967	ACK1_MOUSE
Q32Q92	ACOT6_MOUSE
Q9EPL9	ACOX3_MOUSE
Q3UNX5	ACSM3_MOUSE
Q80W40	ACSM4_MOUSE
Q14BT6	A4GCT_MOUSE
Q3UD01	A7L3B_MOUSE
Q99P81	ABCG3_MOUSE
Q9JKX4	AATF_MOUSE
Q8K4F5	ABHDB_MOUSE
Q91X60	ACHA2_MOUSE
Q9R0X4	ACOT9_MOUSE
P13011	ACOD2_MOUSE
P56485	ACKR3_MOUSE
P53368	8ODP_MOUSE
A3KFX0	5NT1A_MOUSE
Q9R078	AAKB1_MOUSE
Q9WVM8	AADAT_MOUSE
Q5SSL4	ABR_MOUSE
Q61285	ABCD2_MOUSE
Q9DBL9	ABHD5_MOUSE
Q9QYR9	ACOT2_MOUSE
Q3V1N9	A3LT2_MOUSE
Q99PG0	AAAD_MOUSE
Q8K441	ABCA6_MOUSE
Q9DBM0	ABCG8_MOUSE
P48410	ABCD1_MOUSE
Q99J72	ABEC3_MOUSE
Q9D061	ACBD6_MOUSE
P45952	ACADM_MOUSE
Q8BYZ1	ABI3_MOUSE
P04760	ACHG_MOUSE
Q6Q2Z6	ACOT5_MOUSE
P83855	ACLP_MOUSE
Q63805	A1AG3_MOUSE
Q8K268	ABCF3_MOUSE
Q8BRK8	AAPK2_MOUSE
P12023	A4_MOUSE
Q9D258	ACBD7_MOUSE
Q8C1A9	ABD18_MOUSE
Q8R0P8	ABHD8_MOUSE
P20782	ACHE_MOUSE
Q9ERK7	ACHB2_MOUSE
Q9DBS4	ACOXL_MOUSE
Q91V92	ACLY_MOUSE
Q76MZ3	2AAA_MOUSE
P10852	4F2_MOUSE
P26149	3BHS2_MOUSE
Q80UX8	ABHDD_MOUSE
Q8K442	ABC8A_MOUSE
Q8K440	ABC8B_MOUSE
P41233	ABCA1_MOUSE
E9Q4Z2	ACACB_MOUSE
Q9R0W9	ACHA6_MOUSE
Q9QY83	ACL7B_MOUSE
Q571I9	A16A1_MOUSE
P07758	A1AT1_MOUSE
Q7TSV6	AATC2_MOUSE
Q60612	AA1R_MOUSE
Q60613	AA2AR_MOUSE
Q3TCJ1	ABRX2_MOUSE
Q4JIM5	ABL2_MOUSE
P05202	AATM_MOUSE
P50544	ACADV_MOUSE
Q9DBK0	ACO12_MOUSE
Q9JIX8	ACINU_MOUSE
Q61151	2A5E_MOUSE
P24815	3BHS1_MOUSE
P26150	3BHS3_MOUSE
Q60590	A1AG1_MOUSE
Q00897	A1AT4_MOUSE
P31387	5HT5B_MOUSE
P32304	5HT7R_MOUSE
Q91WG5	AAKG2_MOUSE
Q99LE6	ABCF2_MOUSE
Q9D2R0	AACS_MOUSE
Q9QY30	ABCBB_MOUSE
P51174	ACADL_MOUSE
Q8VD66	ABHD4_MOUSE
Q69ZX8	ABLM3_MOUSE
Q8R2Y0	ABHD6_MOUSE
Q6P1F6	2ABA_MOUSE
P63101	1433Z_MOUSE
Q9CQ60	6PGL_MOUSE
O35469	3BHS6_MOUSE
Q9EQC1	3BHS7_MOUSE
Q9R1C8	5HT6R_MOUSE
Q8K449	ABCA9_MOUSE
Q99LR1	ABD12_MOUSE
P61222	ABCE1_MOUSE
Q5XG73	ACBD5_MOUSE
Q9D7B6	ACAD8_MOUSE
Q9DBL1	ACDSB_MOUSE
Q6PD03	2A5A_MOUSE
P48193	41_MOUSE
P23979	5HT3A_MOUSE
Q8R420	ABCA3_MOUSE
Q9JJ59	ABCB9_MOUSE
Q8R5A3	AB1IP_MOUSE
Q9QYL7	ABT1_MOUSE
Q9QXM0	ABHD2_MOUSE
Q91ZH7	ABHD3_MOUSE
Q6P542	ABCF1_MOUSE
Q9DC29	ABCB6_MOUSE
Q3UHD1	AGRB1_MOUSE
O88573	AFF1_MOUSE
P18762	ADRB2_MOUSE
Q8CJG0	AGO2_MOUSE
Q9CY02	AHSP_MOUSE
Q8BK64	AHSA1_MOUSE
Q9CZS1	AL1B1_MOUSE
B1AXD8	AKIR2_MOUSE
Q9DBR0	AKAP8_MOUSE
Q8VC28	AK1CD_MOUSE
P05064	ALDOA_MOUSE
Q8K4E0	ALMS1_MOUSE
P70389	ALS_MOUSE
Q8C2S7	AMGO3_MOUSE
Q8BVF9	AMZ1_MOUSE
Q6GQX6	ANKS6_MOUSE
O08739	AMPD3_MOUSE
O35608	ANGP2_MOUSE
Q9ESW4	AGK_MOUSE
Q7TN31	AGGF1_MOUSE
Q3UGP8	AG10B_MOUSE
Q8BM96	AGRG7_MOUSE
A2A3V1	AK17B_MOUSE
Q9R0L7	AKP8L_MOUSE
Q9D1F4	AKTS1_MOUSE
Q80VQ0	AL3B1_MOUSE
Q8VDI9	ALG9_MOUSE
Q9CXB8	ALPK1_MOUSE
Q91ZB0	ALPK2_MOUSE
Q6PD24	AN13D_MOUSE
Q9DBT5	AMPD2_MOUSE
P97802	ANG3_MOUSE
Q8C8R3	ANK2_MOUSE
A2RT91	ANKAR_MOUSE
Q91WK7	ANR54_MOUSE
P97384	ANX11_MOUSE
Q812A3	ANR23_MOUSE
Q8VHN7	AGRV1_MOUSE
Q3V384	AFG1L_MOUSE
O70200	AIF1_MOUSE
Q8R4S6	AHR_MUSMC
O88987	AKAP3_MOUSE
Q64362	AKTIP_MOUSE
P21300	ALD1_MOUSE
P31750	AKT1_MOUSE
Q9D081	ALG14_MOUSE
Q6NS69	AMER3_MOUSE
Q07456	AMBP_MOUSE
Q9DB25	ALG5_MOUSE
P97467	AMD_MOUSE
Q9CYR6	AGM1_MOUSE
Q920A7	AFG31_MOUSE
Q8R0T6	AGRG3_MOUSE
P35374	AGTR2_MOUSE
Q8K3E5	AHI1_MOUSE
Q9JJR5	AKIP1_MOUSE
Q9WUA6	AKT3_MOUSE
Q8BGT5	ALAT2_MOUSE
Q9JLJ2	AL9A1_MOUSE
Q921Q3	ALG1_MOUSE
Q9D8C3	ALG13_MOUSE
O55074	AKA7A_MOUSE
Q6P8H8	ALG8_MOUSE
P40753	ANFB_MOUSE
Q8BZQ7	ANC2_MOUSE
Q3TMQ6	ANG4_MOUSE
A8VU90	ANKL1_MOUSE
P32261	ANT3_MOUSE
Q9D504	ANKR7_MOUSE
P56473	AGRP_MOUSE
Q9D2L6	AGRF4_MOUSE
P29754	AGTRA_MOUSE
A2ASQ1	AGRIN_MOUSE
A2AJA9	AJM1_MOUSE
Q6ZPS6	AKIB1_MOUSE
O08915	AIP_MOUSE
Q8R0Y6	AL1L1_MOUSE
P47739	AL3A1_MOUSE
P47738	ALDH2_MOUSE
G3UWD5	AKAI1_MOUSE
Q9D8F1	ALKB4_MOUSE
Q9JHX6	ALLC_MOUSE
Q8K2U2	ALKB6_MOUSE
Q8K2A8	ALG3_MOUSE
Q3TAE8	ALG6_MOUSE
J3QMK6	AL3B3_MOUSE
Q8BIX3	AL14E_MOUSE
O08715	AKAP1_MOUSE
Q8CHT0	AL4A1_MOUSE
P56213	ALR_MOUSE
Q8VCT3	AMPB_MOUSE
P97449	AMPN_MOUSE
Q3V1D3	AMPD1_MOUSE
P00687	AMY1_MOUSE
P18293	ANPRA_MOUSE
Q9WV06	ANKR2_MOUSE
Q569N2	ANR37_MOUSE
P10107	ANXA1_MOUSE
Q8C5H1	ANO4_MOUSE
Q9JKC7	AP4M1_MOUSE
P22892	AP1G1_MOUSE
P86044	ANO9_MOUSE
P84091	AP2M1_MOUSE
P51881	ADT2_MOUSE
Q9QZQ1	AFAD_MOUSE
Q8CGM1	AGRB2_MOUSE
Q80ZF8	AGRB3_MOUSE
Q9WVE0	AICDA_MOUSE
Q80TR1	AGRL1_MOUSE
Q9EQX4	AIF1L_MOUSE
Q80TS3	AGRL3_MOUSE
Q91XC0	AJUBA_MOUSE
Q91Y97	ALDOB_MOUSE
Q8QZR5	ALAT1_MOUSE
Q91WR5	AK1CL_MOUSE
E9Q394	AKP13_MOUSE
Q60I26	AL2CL_MOUSE
Q80Y20	ALKB8_MOUSE
O88845	AKA10_MOUSE
E9Q3E1	AL3B2_MOUSE
P07724	ALBU_MOUSE
Q9JII6	AK1A1_MOUSE
Q9DCT1	AKCL2_MOUSE
P47740	AL3A2_MOUSE
Q99JB7	AMNLS_MOUSE
Q9D4H4	AMOL1_MOUSE
P00688	AMYP_MOUSE
P63277	AMELX_MOUSE
P05125	ANF_MOUSE
Q8R0Z6	ANGL6_MOUSE
Q64438	ANG2_MOUSE
G5E8K5	ANK3_MOUSE
Q8BLD6	ANR55_MOUSE
Q80UU1	ANKZ1_MOUSE
P55302	AMRP_MOUSE
Q810B6	ANFY1_MOUSE
Q5SUE8	ANR40_MOUSE
Q812C9	AOC2_MOUSE
A2AHL1	ANO3_MOUSE
O54774	AP3D1_MOUSE
Q8K2H6	APC10_MOUSE
Q9R144	ANM2_MOUSE
Q8K1E6	ALKB3_MOUSE
Q7TS75	AMER1_MOUSE
Q8R1Q3	ANGL7_MOUSE
Q3UUE9	ANKUB_MOUSE
Q8BZ25	ANKK1_MOUSE
Q9D3J5	ANR22_MOUSE
Q9Z1P8	ANGL4_MOUSE
Q8JZQ5	AOC1_MOUSE
Q8BHY3	ANO1_MOUSE
P07356	ANXA2_MOUSE
Q80VW7	AKNA_MOUSE
Q14DN9	AKD1B_MOUSE
P45376	ALDR_MOUSE
Q9WTQ5	AKA12_MOUSE
P0CB42	ALKB1_MOUSE
P30355	AL5AP_MOUSE
Q3TSG4	ALKB5_MOUSE
Q8K371	AMOL2_MOUSE
Q3U0L2	AN33B_MOUSE
P21570	ANGI_MOUSE
Q9JHZ2	ANKH_MOUSE
Q3V0J4	ANR53_MOUSE
P11859	ANGT_MOUSE
Q8K298	ANLN_MOUSE
P56380	AP4A_MOUSE
Q8BTZ5	ANR46_MOUSE
Q8K592	AMHR2_MOUSE
P97822	AN32E_MOUSE
Q80UP5	AN13A_MOUSE
Q640P2	ANGL1_MOUSE
Q9CR42	ANKR1_MOUSE
O35640	ANXA8_MOUSE
Q69ZU8	ANKR6_MOUSE
O70423	AOC3_MOUSE
Q9WVL1	AP4S1_MOUSE
P97429	ANXA4_MOUSE
P34056	AP2A_MOUSE
Q8BW75	AOFB_MOUSE
Q8C7G5	APOA5_MOUSE
Q8BH07	AR6P6_MOUSE
Q8CHG5	AREL1_MOUSE
Q9D3J8	AMTN_MOUSE
O08538	ANGP1_MOUSE
Q9CQM6	ANR61_MOUSE
P16406	AMPE_MOUSE
Q99JG3	ANX13_MOUSE
Q8BIZ1	ANS1B_MOUSE
P61967	AP1S1_MOUSE
B2RXR6	ANR44_MOUSE
Q7TN05	AP1S3_MOUSE
Q9DCR2	AP3S1_MOUSE
Q00623	APOA1_MOUSE
Q9DAX9	APBP2_MOUSE
Q5SGK3	AOXB_MOUSE
Q91W96	APC4_MOUSE
P08226	APOE_MOUSE
P84078	ARF1_MOUSE
Q8VHG2	AMOT_MOUSE
Q400C8	AMZ2_MOUSE
Q9R182	ANGL3_MOUSE
Q07076	ANXA7_MOUSE
Q99PE2	ANRA2_MOUSE
Q9CZK6	ANKS3_MOUSE
Q8K3X6	ANS4B_MOUSE
Q9WVM3	APC7_MOUSE
Q3TYQ9	AOXD_MOUSE
Q9JM54	APR_MOUSE
Q8C4A0	AQP6_MOUSE
Q64364	ARF_MOUSE
Q61839	ANFC_MOUSE
Q9EST5	AN32B_MOUSE
Q9DAZ9	ANCHR_MOUSE
Q9WVH6	ANGP4_MOUSE
E9Q4F7	ANR11_MOUSE
Q9QZ10	ANX10_MOUSE
Q99NH0	ANR17_MOUSE
Q811D2	ANR26_MOUSE
Q9CZ52	ANTR1_MOUSE
Q810N6	ANR45_MOUSE
Q9QXJ1	APBB1_MOUSE
Q9DBR4	APBB2_MOUSE
Q3U3N6	AP4AT_MOUSE
P62743	AP2S1_MOUSE
O54754	AOXA_MOUSE
O35841	API5_MOUSE
Q62148	AL1A2_MOUSE
Q9JHW9	AL1A3_MOUSE
Q8BXQ6	AMPO_MOUSE
Q9CPY7	AMPL_MOUSE
Q8BTI7	ANR52_MOUSE
Q6P1H6	ANKL2_MOUSE
Q9R045	ANGL2_MOUSE
Q8BH83	ANKR9_MOUSE
Q80V94	AP4E1_MOUSE
Q6PAK3	ANM8_MOUSE
O88888	APBA3_MOUSE
Q9CPX9	APC11_MOUSE
Q8BSZ2	AP3S2_MOUSE
P60007	APC15_MOUSE
P33622	APOC3_MOUSE
Q920R0	ALS2_MOUSE
Q8JZZ6	AMERL_MOUSE
O55189	AMBN_MOUSE
Q80ZD8	AMGO1_MOUSE
Q7TQF7	AMPH_MOUSE
Q9JHT5	AMMR1_MOUSE
Q8BLB8	AN34C_MOUSE
Q9D2J7	ANKE1_MOUSE
P48036	ANXA5_MOUSE
A2ARS0	ANR63_MOUSE
Q9WVP1	AP1M2_MOUSE
Q8C0W1	ANMY1_MOUSE
Q6DFX2	ANTR2_MOUSE
Q3V096	ANR42_MOUSE
Q8CFW1	ANO2_MOUSE
O88512	AP1G2_MOUSE
Q6R0H6	ALEX_MOUSE
O09174	AMACR_MOUSE
O35381	AN32A_MOUSE
Q02357	ANK1_MOUSE
Q8CIG8	ANM5_MOUSE
A2AS55	ANR16_MOUSE
Q9Z1T1	AP3B1_MOUSE
Q64133	AOFA_MOUSE
P28352	APEX1_MOUSE
Q61315	APC_MOUSE
E9Q414	APOB_MOUSE
Q8CFQ3	AQR_MOUSE
Q80ZD9	AMGO2_MOUSE
Q3TPE9	ANKY2_MOUSE
A2AH22	AMRA1_MOUSE
Q9JHQ0	ANXA9_MOUSE
Q9D2X0	ANR39_MOUSE
Q8BVM2	ANTRL_MOUSE
Q9WV76	AP4B1_MOUSE
Q61312	AP2C_MOUSE
P19091	ANDR_MOUSE
Q8BTZ4	APC5_MOUSE
O35639	ANXA3_MOUSE
Q8R146	APEH_MOUSE
Q9R0R4	APEL_MOUSE
Q9WTY4	AQP5_MOUSE
Q8R1L8	ANGL8_MOUSE
Q64G17	AN32C_MOUSE
Q3UUF8	AN34B_MOUSE
Q2KHK3	AMPQ_MOUSE
Q80VM7	ANR24_MOUSE
O35298	AOAH_MOUSE
Q6VVW5	ANPRB_MOUSE
Q922X9	ANM7_MOUSE
O35643	AP1B1_MOUSE
Q91ZK0	AP2D_MOUSE
Q3TAP4	AP5B1_MOUSE
Q06335	APLP2_MOUSE
Q01339	APOH_MOUSE
Q8CHJ2	AQP12_MOUSE
O54794	AQP7_MOUSE
Q9R0Q6	ARC1A_MOUSE
Q8VCU0	ANGE1_MOUSE
Q8K1C0	ANGE2_MOUSE
Q5F259	AN13B_MOUSE
Q3UX43	AN13C_MOUSE
Q9DB50	AP1S2_MOUSE
Q8VE42	ANR49_MOUSE
Q3U3W5	ANM9_MOUSE
P35585	AP1M1_MOUSE
Q6VUP9	AP2E_MOUSE
Q9JKC8	AP3M1_MOUSE
P56404	AQP8_MOUSE
Q640N2	AR13B_MOUSE
Q3UYH7	ARBK2_MOUSE
Q4LDD4	ARAP1_MOUSE
P68510	1433F_MOUSE
P62259	1433E_MOUSE
Q06649	3BP2_MOUSE
P34968	5HT2C_MOUSE
Q3UHJ0	AAK1_MOUSE
Q922Q6	ABHEA_MOUSE
P31786	ACBP_MOUSE
Q99K67	AASS_MOUSE
P62484	ABI2_MOUSE
Q8BL65	ABLM2_MOUSE
P28334	5HT1B_MOUSE
Q99L13	3HIDH_MOUSE
Q61224	5HT1D_MOUSE
Q6GQT1	A2MG_MOUSE
O35600	ABCA4_MOUSE
Q8K448	ABCA5_MOUSE
Q8R0P4	AAMDC_MOUSE
Q99PE8	ABCG5_MOUSE
Q9D2V5	AAR2_MOUSE
Q5SSE9	ABCAD_MOUSE
Q60614	AA2BR_MOUSE
Q4KML4	ABRAL_MOUSE
O70456	1433S_MOUSE
Q925E7	2ABD_MOUSE
Q19LI2	A1BG_MOUSE
Q64343	ABCG1_MOUSE
Q9WV35	ABEC2_MOUSE
Q99LJ2	ABTB1_MOUSE
Q8BUZ1	ABRA_MOUSE
Q60876	4EBP1_MOUSE
Q9Z131	3BP5_MOUSE
A2AIG8	1A1L1_MOUSE
P97288	5HT4R_MOUSE
Q9DCQ7	A1AT6_MOUSE
Q8VCV1	AB17C_MOUSE
Q80ZQ9	ABITM_MOUSE
P51908	ABEC1_MOUSE
Q60996	2A5G_MOUSE
Q6ZWR4	2ABB_MOUSE
P55194	3BP1_MOUSE
Q91YE9	5NT1B_MOUSE
Q99LH9	3BP5L_MOUSE
Q3UKZ7	A14EL_MOUSE
Q6KAU8	A16L2_MOUSE
Q00896	A1AT3_MOUSE
P30966	5HT5A_MOUSE
P63115	AAA1_MOUSE
Q61503	5NTD_MOUSE
Q5EG47	AAPK1_MOUSE
P41234	ABCA2_MOUSE
P58742	AAAS_MOUSE
Q7TMS5	ABCG2_MOUSE
P68254	1433T_MOUSE
Q5YD48	A1CF_MOUSE
P22599	A1AT2_MOUSE
Q3V1L4	5NTC_MOUSE
Q8R2R3	AAGAB_MOUSE
Q9JI39	ABCBA_MOUSE
Q6PAM0	AAKB2_MOUSE
Q04841	3MG_MOUSE
Q9EST3	4ET_MOUSE
Q3UX83	1A1L2_MOUSE
P12961	7B2_MOUSE
Q9JHJ5	5HT3B_MOUSE
P35363	5HT2A_MOUSE
Q67BJ4	A4GAT_MOUSE
Q7M759	AB17B_MOUSE
Q8BGM7	AAKG3_MOUSE
Q8BG02	2ABG_MOUSE
Q7TNP2	2AAB_MOUSE
P70445	4EBP2_MOUSE
Q9D020	5NT3A_MOUSE
Q8C0J2	A16L1_MOUSE
Q61694	3BHS5_MOUSE
Q00898	A1AT5_MOUSE
Q9DCD0	6PGD_MOUSE
O54950	AAKG1_MOUSE
Q02152	5HT2B_MOUSE
Q61767	3BHS4_MOUSE
Q3UFY7	5NT3B_MOUSE
Q02284	5HT1F_MOUSE
Q61618	AA3R_MOUSE
Q78JT3	3HAO_MOUSE
P61982	1433G_MOUSE
Q80VV3	4EBP3_MOUSE
Q61247	A2AP_MOUSE
O08691	ARGI2_MOUSE
P40201	CHD1_MOUSE
Q61210	ARHG1_MOUSE
Q60875	ARHG2_MOUSE
Q9Z206	ARHG8_MOUSE
P61208	ARL4C_MOUSE
A2CG63	ARI4B_MOUSE
A2AU72	ARMC3_MOUSE
O35744	CHIL3_MOUSE
Q91Z98	CHIL4_MOUSE
